timestamp,,power,error
08:49.4,1316.00,0.000936,-0.008064
08:50.4,1317.00,0.000937,-0.008063
08:51.4,1318.00,0.000936,-0.008064
08:52.4,1319.00,0.000936,-0.008064
08:53.4,1320.00,0.000936,-0.008064
08:54.5,1321.00,0.000936,-0.008064
08:55.5,1322.00,0.000936,-0.008064
08:56.5,1323.00,0.000936,-0.008064
08:57.5,1324.00,0.000936,-0.008064
08:58.5,1325.00,0.000936,-0.008064
08:59.5,1326.00,0.000936,-0.008064
09:00.5,1327.00,0.000936,-0.008064
09:01.5,1328.00,0.000936,-0.008064
09:02.6,1329.00,0.000936,-0.008064
09:03.6,1330.00,0.000936,-0.008064
09:04.6,1331.00,0.000936,-0.008064
09:05.6,1332.00,0.000936,-0.008064
09:06.7,1333.00,0.000936,-0.008064
09:07.7,1334.00,0.000936,-0.008064
09:08.7,1335.00,0.000936,-0.008064
09:09.7,1336.00,0.000936,-0.008064
09:10.7,1337.00,0.000936,-0.008064
09:11.8,1338.00,0.000936,-0.008064
09:12.8,1339.00,0.000936,-0.008064
09:13.8,1340.00,0.000936,-0.008064
09:14.8,1341.00,0.000936,-0.008064
09:15.8,1342.00,0.000936,-0.008064
09:16.9,1343.00,0.000936,-0.008064
09:17.9,1344.00,0.000936,-0.008064
09:18.9,1345.00,0.000935,-0.008065
09:19.9,1346.00,0.000935,-0.008065
09:20.9,1347.00,0.000936,-0.008064
09:21.9,1348.00,0.000936,-0.008064
09:22.9,1349.00,0.000936,-0.008064
09:24.0,1350.00,0.000936,-0.008064
09:25.0,1351.00,0.000935,-0.008065
09:26.0,1352.00,0.000936,-0.008064
09:27.0,1353.00,0.000935,-0.008065
09:28.0,1354.00,0.000935,-0.008065
09:29.1,1355.00,0.000936,-0.008064
09:30.1,1356.00,0.000935,-0.008065
09:31.1,1357.00,0.000935,-0.008065
09:32.1,1358.00,0.000935,-0.008065
09:33.1,1359.00,0.000935,-0.008065
09:34.1,1360.00,0.000935,-0.008065
09:35.2,1361.00,0.000936,-0.008064
09:36.2,1362.00,0.000935,-0.008065
09:37.2,1363.00,0.000935,-0.008065
09:38.2,1364.00,0.000935,-0.008065
09:39.2,1365.00,0.000935,-0.008065
09:40.2,1366.00,0.000935,-0.008065
09:41.3,1367.00,0.000935,-0.008065
09:42.3,1368.00,0.000935,-0.008065
09:43.3,1369.00,0.000935,-0.008065
09:44.3,1370.00,0.000935,-0.008065
09:45.3,1371.00,0.000935,-0.008065
09:46.3,1372.00,0.000935,-0.008065
09:47.4,1373.00,0.000935,-0.008065
09:48.4,1374.00,0.000935,-0.008065
09:49.4,1375.00,0.000935,-0.008065
09:50.4,1376.00,0.000935,-0.008065
09:51.4,1377.00,0.000935,-0.008065
09:52.4,1378.00,0.000935,-0.008065
09:53.5,1379.00,0.000935,-0.008065
09:54.5,1380.00,0.000935,-0.008065
09:55.5,1381.00,0.000935,-0.008065
09:56.5,1382.00,0.000935,-0.008065
09:57.5,1383.00,0.000935,-0.008065
09:58.5,1384.00,0.000935,-0.008065
09:59.5,1385.00,0.000935,-0.008065
10:00.6,1386.00,0.000934,-0.008066
10:01.6,1387.00,0.000935,-0.008065
10:02.6,1388.00,0.000935,-0.008065
10:03.6,1389.00,0.000934,-0.008066
10:04.6,1390.00,0.000934,-0.008066
10:05.6,1391.00,0.000935,-0.008065
10:06.6,1392.00,0.000935,-0.008065
10:07.7,1393.00,0.000935,-0.008065
10:08.7,1394.00,0.000935,-0.008065
10:09.7,1395.00,0.000934,-0.008066
10:10.7,1396.00,0.000934,-0.008066
10:11.7,1397.00,0.000935,-0.008065
10:12.7,1398.00,0.000934,-0.008066
10:13.8,1399.00,0.000935,-0.008065
10:14.8,1400.00,0.000935,-0.008065
10:15.8,1401.00,0.000934,-0.008066
10:16.8,1402.00,0.000935,-0.008065
10:17.8,1403.00,0.000935,-0.008065
10:18.8,1404.00,0.000935,-0.008065
10:19.9,1405.00,0.000934,-0.008066
10:20.9,1406.00,0.000934,-0.008066
10:21.9,1407.00,0.000934,-0.008066
10:22.9,1408.00,0.000934,-0.008066
10:23.9,1409.00,0.000934,-0.008066
10:24.9,1410.00,0.000934,-0.008066
10:26.0,1411.00,0.000934,-0.008066
10:27.0,1412.00,0.000934,-0.008066
10:28.0,1413.00,0.000934,-0.008066
10:29.0,1414.00,0.000934,-0.008066
10:30.0,1415.00,0.000934,-0.008066
10:31.1,1416.00,0.000934,-0.008066
10:32.1,1417.00,0.000934,-0.008066
10:33.1,1418.00,0.000934,-0.008066
10:34.1,1419.00,0.000934,-0.008066
10:35.1,1420.00,0.000934,-0.008066
10:36.2,1421.00,0.000934,-0.008066
10:37.2,1422.00,0.000934,-0.008066
10:38.2,1423.00,0.000934,-0.008066
10:39.2,1424.00,0.000934,-0.008066
10:40.2,1425.00,0.000934,-0.008066
10:41.3,1426.00,0.000934,-0.008066
10:42.3,1427.00,0.000934,-0.008066
10:43.3,1428.00,0.000934,-0.008066
10:44.3,1429.00,0.000934,-0.008066
10:45.3,1430.00,0.000934,-0.008066
10:46.3,1431.00,0.000934,-0.008066
10:47.3,1432.00,0.000934,-0.008066
10:48.4,1433.00,0.000934,-0.008066
10:49.4,1434.00,0.000934,-0.008066
10:50.4,1435.00,0.000934,-0.008066
10:51.4,1436.00,0.000934,-0.008066
10:52.4,1437.00,0.000934,-0.008066
10:53.5,1438.00,0.000934,-0.008066
10:54.5,1439.00,0.000934,-0.008066
10:55.5,1440.00,0.000934,-0.008066
10:56.5,1441.00,0.000934,-0.008066
10:57.5,1442.00,0.000934,-0.008066
10:58.5,1443.00,0.000934,-0.008066
10:59.5,1444.00,0.000934,-0.008066
11:00.6,1445.00,0.000934,-0.008066
11:01.6,1446.00,0.000934,-0.008066
11:02.6,1447.00,0.000933,-0.008067
11:03.6,1448.00,0.000933,-0.008067
11:04.6,1449.00,0.000934,-0.008066
11:05.6,1450.00,0.000934,-0.008066
11:06.6,1451.00,0.000934,-0.008066
11:07.7,1452.00,0.000934,-0.008066
11:08.7,1453.00,0.000933,-0.008067
11:09.7,1454.00,0.000934,-0.008066
11:10.7,1455.00,0.000934,-0.008066
11:11.8,1456.00,0.000934,-0.008066
11:12.8,1457.00,0.000933,-0.008067
11:13.8,1458.00,0.000933,-0.008067
11:14.8,1459.00,0.000933,-0.008067
11:15.8,1460.00,0.000933,-0.008067
11:16.8,1461.00,0.000933,-0.008067
11:17.8,1462.00,0.000933,-0.008067
11:18.8,1463.00,0.000933,-0.008067
11:19.9,1464.00,0.000933,-0.008067
11:20.9,1465.00,0.000933,-0.008067
11:21.9,1466.00,0.000933,-0.008067
11:22.9,1467.00,0.000933,-0.008067
11:23.9,1468.00,0.000933,-0.008067
11:24.9,1469.00,0.000933,-0.008067
11:25.9,1470.00,0.000933,-0.008067
11:27.0,1471.00,0.000933,-0.008067
11:28.0,1472.00,0.000933,-0.008067
11:29.0,1473.00,0.000933,-0.008067
11:30.0,1474.00,0.000933,-0.008067
11:31.0,1475.00,0.000933,-0.008067
11:32.0,1476.00,0.000933,-0.008067
11:33.1,1477.00,0.000933,-0.008067
11:34.1,1478.00,0.000933,-0.008067
11:35.1,1479.00,0.000933,-0.008067
11:36.1,1480.00,0.000933,-0.008067
11:37.1,1481.00,0.000933,-0.008067
11:38.2,1482.00,0.000933,-0.008067
11:39.2,1483.00,0.000933,-0.008067
11:40.2,1484.00,0.000933,-0.008067
11:41.2,1485.00,0.000933,-0.008067
11:42.3,1486.00,0.000933,-0.008067
11:43.3,1487.00,0.000933,-0.008067
11:44.3,1488.00,0.000933,-0.008067
11:45.3,1489.00,0.000933,-0.008067
11:46.3,1490.00,0.000933,-0.008067
11:47.3,1491.00,0.000933,-0.008067
11:48.4,1492.00,0.000933,-0.008067
11:49.4,1493.00,0.000933,-0.008067
11:50.4,1494.00,0.000933,-0.008067
11:51.4,1495.00,0.000933,-0.008067
11:52.4,1496.00,0.000933,-0.008067
11:53.4,1497.00,0.000933,-0.008067
11:54.5,1498.00,0.000933,-0.008067
11:55.5,1499.00,0.000933,-0.008067
11:56.5,1500.00,0.000933,-0.008067
