timestamp,power,error
35:24.5,0.000935,-0.008065
35:25.5,0.000935,-0.008065
35:26.5,0.000936,-0.008064
35:27.5,0.000935,-0.008065
35:28.5,0.000936,-0.008064
35:29.5,0.000935,-0.008065
35:30.6,0.000935,-0.008065
35:31.6,0.000935,-0.008065
35:32.6,0.000935,-0.008065
35:33.6,0.000935,-0.008065
35:34.6,0.000935,-0.008065
35:35.6,0.000935,-0.008065
35:36.7,0.000935,-0.008065
35:37.7,0.000935,-0.008065
35:38.7,0.000935,-0.008065
35:39.7,0.000935,-0.008065
35:40.7,0.000935,-0.008065
35:41.8,0.000935,-0.008065
35:42.8,0.000935,-0.008065
35:43.8,0.000935,-0.008065
35:44.8,0.000935,-0.008065
35:45.8,0.000935,-0.008065
35:46.9,0.000935,-0.008065
35:47.9,0.000935,-0.008065
35:48.9,0.000935,-0.008065
35:49.9,0.000935,-0.008065
35:50.9,0.000935,-0.008065
35:52.0,0.000935,-0.008065
35:53.0,0.000935,-0.008065
35:54.0,0.000935,-0.008065
35:55.0,0.000935,-0.008065
35:56.1,0.000935,-0.008065
35:57.1,0.000935,-0.008065
35:58.1,0.000935,-0.008065
35:59.1,0.000935,-0.008065
36:00.1,0.000935,-0.008065
36:01.1,0.000935,-0.008065
36:02.2,0.000935,-0.008065
36:03.2,0.000935,-0.008065
36:04.2,0.000935,-0.008065
36:05.2,0.000935,-0.008065
36:06.3,0.000935,-0.008065
36:07.3,0.000935,-0.008065
36:08.3,0.000935,-0.008065
36:09.3,0.000935,-0.008065
36:10.3,0.000935,-0.008065
36:11.3,0.000935,-0.008065
36:12.3,0.000935,-0.008065
36:13.3,0.000935,-0.008065
36:14.4,0.000935,-0.008065
36:15.4,0.000935,-0.008065
36:16.4,0.000935,-0.008065
36:17.4,0.000935,-0.008065
36:18.4,0.000935,-0.008065
36:19.5,0.000935,-0.008065
36:20.5,0.000935,-0.008065
36:21.5,0.000936,-0.008064
36:22.5,0.000935,-0.008065
36:23.5,0.000935,-0.008065
36:24.5,0.000935,-0.008065
36:25.6,0.000935,-0.008065
36:26.6,0.000935,-0.008065
36:27.6,0.000935,-0.008065
36:28.6,0.000935,-0.008065
36:29.6,0.000935,-0.008065
36:30.7,0.000935,-0.008065
36:31.7,0.000935,-0.008065
36:32.7,0.000935,-0.008065
36:33.7,0.000935,-0.008065
36:34.7,0.000935,-0.008065
36:35.8,0.000935,-0.008065
36:36.8,0.000935,-0.008065
36:37.8,0.000935,-0.008065
36:38.8,0.000935,-0.008065
36:39.8,0.000935,-0.008065
36:40.8,0.000935,-0.008065
36:41.8,0.000935,-0.008065
36:42.9,0.000935,-0.008065
36:43.9,0.000935,-0.008065
36:44.9,0.000935,-0.008065
36:45.9,0.000935,-0.008065
36:46.9,0.000935,-0.008065
36:47.9,0.000935,-0.008065
36:49.0,0.000935,-0.008065
36:50.0,0.000935,-0.008065
36:51.0,0.000935,-0.008065
36:52.0,0.000935,-0.008065
36:53.0,0.000935,-0.008065
36:54.0,0.000935,-0.008065
36:55.1,0.000935,-0.008065
36:56.1,0.000935,-0.008065
36:57.1,0.000935,-0.008065
36:58.1,0.000935,-0.008065
36:59.1,0.000935,-0.008065
37:00.1,0.000935,-0.008065
37:01.2,0.000935,-0.008065
37:02.2,0.000935,-0.008065
37:03.2,0.000935,-0.008065
37:04.2,0.000935,-0.008065
37:05.2,0.000935,-0.008065
37:06.3,0.000935,-0.008065
37:07.3,0.000935,-0.008065
37:08.3,0.000935,-0.008065
37:09.3,0.000935,-0.008065
37:10.3,0.000935,-0.008065
37:11.3,0.000935,-0.008065
37:12.4,0.000935,-0.008065
37:13.4,0.000935,-0.008065
37:14.4,0.000935,-0.008065
37:15.4,0.000935,-0.008065
37:16.4,0.000935,-0.008065
37:17.5,0.000935,-0.008065
37:18.5,0.000935,-0.008065
37:19.5,0.000935,-0.008065
37:20.5,0.000935,-0.008065
37:21.5,0.000935,-0.008065
37:22.6,0.000935,-0.008065
37:23.6,0.000935,-0.008065
37:24.6,0.000935,-0.008065
37:25.6,0.000935,-0.008065
37:26.6,0.000935,-0.008065
37:27.7,0.000935,-0.008065
37:28.7,0.000935,-0.008065
37:29.7,0.000935,-0.008065
37:30.7,0.000935,-0.008065
37:31.7,0.000935,-0.008065
37:32.7,0.000936,-0.008064
37:33.7,0.000935,-0.008065
37:34.8,0.000935,-0.008065
37:35.8,0.000935,-0.008065
37:36.8,0.000935,-0.008065
37:37.8,0.000935,-0.008065
37:38.8,0.000935,-0.008065
37:39.8,0.000935,-0.008065
37:40.9,0.000935,-0.008065
37:41.9,0.000935,-0.008065
37:42.9,0.000935,-0.008065
37:43.9,0.000935,-0.008065
